,publication_date,num_pages,price,الادارة والاعمال,الادب والشعر,التاريخ والجغرافيا,التراجم والسير,التقنية والكمبيوتر,الخيال العلمي,العلوم الاجتماعية والسياسية,العلوم والرياضيات,القانون,القصة والرواية,الكتب الطبية,تطوير الذات,دراسات اسلامية,وصل حديثاً,cover_غلاف مقوى,cover_غلاف مقوى فني,cover_غلاف ورقي,cover_كتاب الكتروني,Language_انجليزي,Language_عربي,Cluster,image_urls,title,author
485,2012,256,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta2/411778.jpg",Transforming Business - Big Data,‎Allison Cerra‎
486,2014,256,31.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/426180.jpg",Think Like A Freak,‎Steven Levitt‎
487,2018,288,53.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/9/6/9/a9692fdf0b7d41c1b9ade65277905973824c3e86_498703.jpg",‎دعونا نتفلسف‎,‎علي حسين‎
488,2018,304,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/507213.jpg",Stick With It - The Science of Lasting Behaviour,‎Sean Young‎
489,2023,507,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/7/e/1/57e17333afa09bda19e650ec65361c2d0d5865b1_608793.jpg",‎المرافعات والاثبات في الدعوى الادارية في النظام السعودي دراسة تحليلية وتطبيقية طبعة جديدة‎,‎ أيمن محمد فتحي رميس‎
490,2017,464,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/496927.jpg",Winners,‎Alastair Campbell‎
491,2017,367,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/b/6/1/0b6105e7f401e0a6254c1a0705048215224fa88c_481157.jpg",Beautiful Masjid (Urdu),Not found
492,2017,367,89.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/7/476359.jpg",A Road to Success,‎Subhi Abdel Jaleel Batterjee‎
493,2024,456,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/6/b/2/b/6b2bdade3ba30649ec994d4e4b0657852ac0a4fa_643512.jpg",‎خوف اصدار الذكرى العاشرة‎,Not found
494,2015,223,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488033.jpg",Clinical Microbiology,‎Bani Baral‎
495,2016,367,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489240.jpg",Pract Mgmt Of Ovulation Indu- Ction,‎Hemant Deshpande‎
496,2018,470,179.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/553235.jpg",IGCSE and O Level Additional Mathematics,‎Sue Pemberton‎
497,2016,312,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/496149.jpg",Connecting with Coincidence,‎Bernard Beitman‎
498,2016,367,34.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/458986.jpg",‎مجلة فوربس عربي العدد 60‎,‎فوربس الشرق الاوسط‎
499,2024,122,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/d/2/f/6/d2f63e9d6ec44d5a1591e2f44865da5b202c71a9_645119.jpg",‎الفلسفة الحرام قراءات نقدية لتجارب توفيقية‎,‎فهد الشقيران‎
500,2017,624,269.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/568653.jpg",Mann's Introductory Statistics,‎Prem Mann‎
501,2024,95,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/1/f/d/51fdd9e87d83a92517f00a9fc76bde24f3073756_645233.jpg",‎طفل الرعاة‎,‎زين العابدين المرشدي‎
502,2015,288,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/4/448686.jpg",Mocking Bird Next Door: Life with Harper Lee,‎Marja Mills‎
503,2014,396,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/501146.jpg",Key Clinical Topics in Anaesthesia,‎Roger Langford‎
504,2009,367,21.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/6/367250.jpg",The Girl in The Cellar - The Natascha Kampusch Story,‎Allan Hall‎
505,2020,800,189.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/557070.jpg",Macs,‎Joe Hutsko‎
506,2018,176,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/562968.jpg",Little Big Things - An Unforgettable Story of Acceptance and Making Every Day a Good Day,‎Henry Fraser‎
507,2020,804,49.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/562982.jpg",House of Earth and Blood - A Crescent City Novel,‎Sarah Maas‎
508,2016,360,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/8/d/d/e/8dde926f5bb9a834cfcac1aba4a56104efe99d99_574168.jpg",‎التفسير الفوضوي للحضارة جدل الفوضى والنظام والسؤال العلمي حول بناء الحضارة‎,‎ بتول رضا عباس‎
509,2017,656,299.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/495475.jpg",Essentials of Human Anatomy & Physiology,‎Elaine Marieb‎
510,2020,226,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/4/547984.jpg",The Future We Choose - Surviving The Climate Crisis,‎Christiana Figueres‎
511,2021,336,99.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/e/d/0/ced0802fd12142358930b8f60ac30e600843433f_585895.jpg",World War II Book,‎Staffs of DK (Dorling Kindersley)‎
512,2015,367,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488428.jpg",Medical Informatics,‎Dinesh Bhatia‎
513,2002,64,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/2/223979.jpg",Babies Are Special,‎Lucy Mead‎
514,2010,96,229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/c/3/8/8/c388e1d94e044cd0ce1be8fc589b3f410e138881_9783838378060.jpg",Stirling Numbers,"Setyobudhi, Yosua Jabby"
515,2010,432,182.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/8/386525.jpg",Mastering Canon EOS Flash Photography,‎NK Guy‎
516,2016,171,24.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/jbb282206402.jpg",الأعمال في القرن الحادي والعشرين,روبرت تى كيوساكى
517,2024,680,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/6/c/0/9/6c09e5fb7df6f25cc22303571eb8d2cbd3cac3e0_642145.jpg",‎دروب السرتاو‎,‎جواو غيمارايس روزا‎
518,2015,396,39.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488031.jpg",Textbook of Microbiology for Dental Students,‎D. R. Arora‎
519,2005,208,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/486215.jpg",The Penultimate Truth (SF Masterworks),‎Philip Dick‎
520,2016,92,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/463558.jpg",Classic Thoughts and Thinkers: Theodore Roosevelt's - Words of Wit and Wisdom,‎Theodore Roosevelt‎
521,2016,291,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/3/b/0/73b054fc3443ce1d2ea21448af852ca15387ab8f_491566.jpg",‎سندريلا سيكرت‎,‎هبة السواح‎
522,2023,419,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/1/0/b/110b85f02275494b1d31685d64ef388d0d9bd11c_624488.jpg",‎الوسيط في توصيف الاقضية‎,‎عبدالله محمد سعد آل خنين‎
523,2016,367,15.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/460760.jpg",STAR WARS: The Force Awakens,‎Alan Dean Foster‎
524,2018,180,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/3/f/7/33f754135aaaa2902d3ac3690d02e007d8c77b18_626345.jpg",‎خواجات وحكايات في الصحراء العربية‎,‎ قاسم خلف الرويس‎
525,2019,606,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/7/c/9/c7c92257b8a4cb590e38787bce801b5ea3a65730_636370.jpg",Worlds Greatest Speeches,‎Staffs of Fingerprint! Publishing‎
526,2014,367,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489413.jpg",Clncl Nursing Conepts & Trends,‎Mary Lucita‎
527,2015,367,109.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489286.jpg",Orthopedic Surgery,‎Ajit Damle‎
528,2023,230,35.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/0/3/1/a0316138c70916fc44d595f7f0dfdbfe75122e70_626440.jpg",‎الجوهرة المفقودة‎,‎حاتم السروي‎
529,2017,64,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/501943.jpg",Dawah Made Simple,‎Maulana Wahiduddin Khan‎
530,1983,367,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/450155.jpg",Islamic Studies,‎Maulvi Abdul Aziz‎
531,2006,1048,55.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/4/349345.jpg",A Feast for Crows,‎George R. R. Martin‎
532,2017,1012,199.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/497297.jpg",Apley & Solomon's System of Orthopaedics and Trauma,‎Ashley Blom‎
533,2017,96,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489609.jpg",Baby Tips for Grandparents,‎Simon Brett‎
534,2012,88,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/487835.jpg",Ophthalmology,‎Stephen Goldberg‎
535,2021,565,249.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/0/a/f/40af220683347f37bfb676d30865fcd8407f9136_588908.jpg",Fundamentals of Communications and Networking,‎Michael Solomon‎
536,2020,200,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/f/4/0/4/f4045eccd54bf72f6a53f206c839fee8e737efa6_9781641139960.jpg",Standards for Preparing Teachers of Mathematics,"Bezuk, Nadine"
537,2017,682,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/510897.jpg",Economics,‎Walter Wessels‎
538,2009,224,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/2/4/d/e/24de5a06032d4949237c5b659b64604e0361cefd_475446.jpg",Your Mind,‎Christopher Cortman‎
539,2023,400,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/9/c/b/09cbad35d23577928a4344df10ed2ee5545cb9ac_624757.jpg",‎الحياة المريبة للجثث البشرية‎,‎ ماري روتش‎
540,2018,368,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/511539.jpg",Frenemies - The Epic Disruption of the Advertising Industry (and Why This Matters),‎Ken Auletta‎
541,2014,318,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/9/0/4/a90466445d7b52325cf7b64a9e1afc8506b724b8_574163.jpg",‎من أجل رؤية برزخية للعالم‎,‎محمد بنحماني‎
542,2016,224,19.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/508406.jpg",The Restaurant at The End of The Universe,‎Douglas Adams‎
543,2018,160,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/506871.jpg",‎التسخير الكوني للانسان‎,‎مسفر على القحطاني‎
544,2021,320,69.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/d/b/d/4/dbd42fe5adff8eedf8a85346d5b3bba5bde9c8e6_579839.jpg",False Alarm - How Climate Change Panic Costs Us Trillions,‎Bjorn Lomborg‎
545,2016,302,69.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/4/547063.jpg",Legend of The Galactic Heroes: Dawn,‎Yoshiki Tanaka‎
546,1997,144,21.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/2/224001.jpg",Elton John's Flower Fantasies : An Intimate Tour of His Houses and Garden,‎Caroline Cass‎
547,2017,240,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/503693.jpg",‎ تاريخ العرب في أسبانيا أو تاريخ الاندلس‎,‎محمد عبدالله عنان‎
548,2022,426,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/5/d/6/75d6c34e60be8b0e3a00e012a5d209e712ca4622_506514.jpg",‎العقود الادارية طبقا لاحكام نظام المنافسات والمشتريات الحكومية السعودي الجديد‎,‎صباح المصري‎
549,2023,493,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/f/5/d/cf5d7d91a14f69dc90a29bb1909f9bb2abba0213_621926.jpg",‎المرجعي والتخييلي في الكتابة التاريخية‎,‎قالط بن حجي العنزي‎
550,2017,367,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489091.jpg",Review of Physiology,‎Soumen Manna‎
551,2004,272,345.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/b/f/4/8/bf48f1a044a6d7df52be4c820e2b47b204d0c7d5_9783540422051.jpg",Fundamentals of Convex Analysis,"Hiriart-Urruty, Jean-Baptiste"
552,2017,367,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/501597.jpg",iPad for Dummies,‎Bob LeVitus‎
553,2014,452,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/1/411012.jpg",‎لماذا يعمل الطلاب الممتازون لدى الطلاب المتوسطين,‎روبرت تى كيوساكى‎
554,2020,326,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/555862.jpg",The Deficit Myth - Modern Monetary Theory and How to Build a Better Economy,‎Stephanie Kelton‎
555,2024,598,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/c/0/1/0c01f83848e3ca49c2068360f9eab864929fb07e_645126.jpg",‎أسرار صوفيا‎,‎باتريشيا ويلسون‎
556,2022,288,69.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/4/6/a/446a8e0c6fe8dbfd7d8995c516455823795ad7c8_624594.jpg",Physics Review and Workbook,‎Connie Wells‎
