title,brand,author,cover,publication_date,category,reviews,num_pages,price,img_url,Language,url
Tips of Materia Medica,CBS Publishers & Distributors,‎Samarendra Mishra‎,Paperback,2015,"الكتب الطبية,",Not found,Not found,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488090.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488090.html
Professional Nursing,CBS Publishers & Distributors,‎K. T. Molly‎,Paperback,2016,"الكتب الطبية,",Not found,‎260‎ Pages‎,19,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488091.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488091.html
Clinical Methods in Psychiatry,CBS Publishers & Distributors,‎V. M. D. Namboodiri‎,Paperback,2016,"الكتب الطبية,",Not found,‎280‎ Pages‎,49,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488092.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488092.html
Textbook of Obstetric Anaesthesia,CBS Publishers & Distributors,‎Amit Padvi‎,Paperback,2016,"الكتب الطبية,",Not found,‎312‎ Pages‎,39,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488094.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488094.html
Clinical Examination of The Eye,CBS Publishers & Distributors,‎Anita Panda‎,Paperback,2016,"الكتب الطبية,",Not found,‎250‎ Pages‎,29,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488096.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488096.html
Hospital Management,CBS Publishers & Distributors,‎Manisha Saxena‎,Paperback,2016,"الكتب الطبية,",Not found,‎184‎ Pages‎,25,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488108.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488108.html
Dictionary of Biotechnology,CBS Publishers & Distributors,‎R. S. Sengar‎,Paperback,2015,"الكتب الطبية,",Not found,‎589‎ Pages‎,29,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488109.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488109.html
Introduction to Pharmacology,CBS Publishers & Distributors,‎P. R. Sengupta‎,Paperback,2016,"الكتب الطبية,",Not found,‎644‎ Pages‎,39,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488110.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488110.html
Clinical Updates in Obstetrics and Gynecology,CBS Publishers & Distributors,‎Usha Sharma‎,Paperback,2015,"الكتب الطبية,",Not found,‎204‎ Pages‎,39,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488111.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488111.html
Pharmaceutical Microbiology ‎1,CBS Publishers & Distributors,‎Zankhana Sheth‎,Paperback,2015,"الكتب الطبية,",Not found,‎281‎ Pages‎,19,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488112.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488112.html
Pre‎-‎Clinical Conservative Dentistry,CBS Publishers & Distributors,‎Vimal Sikri‎,Paperback,2015,"الكتب الطبية,",Not found,‎164‎ Pages‎,45,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488114.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488114.html
Drug Dosages in Children,CBS Publishers & Distributors,‎Meharban Singh‎,Paperback,2015,"الكتب الطبية,",Not found,‎183‎ Pages‎,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488115.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488115.html
Concise Oral Medicine,CBS Publishers & Distributors,‎H. R. Umarji‎,Paperback,2016,"الكتب الطبية,",Not found,‎296‎ Pages‎,29,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488119.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488119.html
Food,CBS Publishers & Distributors,‎Pooja Verma‎,Paperback,2015,"الكتب الطبية,",Not found,‎146‎ Pages‎,35,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488120.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488120.html
CBS Dictionary for Nurses,CBS Publishers & Distributors,‎Jacintha D'Souza‎,Paperback,2017,"الكتب الطبية,",Not found,‎872‎ Pages‎,19,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/6/2/4/8/6248c18b3ddbbbbc9646833a1bac5fbc58786f82_488122.jpg",انجليزي,https://www.jarir.com//cbs-publishers-distributors-english-books-488122.html
Echo,Not found,‎Sam Kaddoura‎,Paperback,2016,"الكتب الطبية,",Not found,‎304‎ Pages‎,115,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488156.jpg",انجليزي,https://www.jarir.com//churchill-livingstone-english-books-488156.html
Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,انجليزي,https://www.jarir.com//w-b-saunders-english-books-488159.html
Neurology,Not found,‎Joseph Kass‎,Paperback,2016,"الكتب الطبية,",Not found,‎552‎ Pages‎,199,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488161.jpg",انجليزي,https://www.jarir.com//mosby-english-books-488161.html
Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,انجليزي,https://www.jarir.com//mosby-english-books-488162.html
Clinical Cases and OSCEs in Surgery,Not found,‎Manoj Ramachandran‎,Paperback,2017,"الكتب الطبية,",Not found,‎274‎ Pages‎,275,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488165.jpg",انجليزي,https://www.jarir.com//mosby-english-books-488165.html
Dacie and Lewis,تشرشل Livingstone.,‎Barbara Jane Bain‎,Paperback,2016,"الكتب الطبية,",Not found,‎600‎ Pages‎,99,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488170.jpg",انجليزي,https://www.jarir.com//churchill-livingstone-english-books-488170.html
Nursing Calculations,تشرشل Livingstone.,‎Nicole Phillips‎,Paperback,2016,"الكتب الطبية,",Not found,‎174‎ Pages‎,99,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/8/a/3/c/8a3c28783f39f0fab1f1fdba6d34710a674ea669_488171.jpg",انجليزي,https://www.jarir.com//churchill-livingstone-english-books-488171.html
Andreoli and Carpenter's Cecil Essentials of Medicine,Mosby,‎Ivor Benjamin‎,Paperback,2017,"الكتب الطبية,",Not found,‎960‎ Pages‎,269,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/490358.jpg",انجليزي,https://www.jarir.com//english-books-490358.html
Medical Informatics,PHI Learning,‎Dinesh Bhatia‎,Paperback,2015,"الكتب الطبية,",Not found,Not found,25,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488428.jpg",انجليزي,https://www.jarir.com//phi-learning-english-books-488428.html
Textbook of Preclinical Conservative Dentistry,Jaypee.,‎Nisha Garg‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489037.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489037.html
Jaypee's Nursing Drugbook ‎2017 -‎2018,Jaypee.,‎Pankaj Hans‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,45,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489021.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489021.html
The Practice Manual of Illustrative Anatomy,Jaypee.,‎Smita Kakar‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489025.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489025.html
Clinical Anatomy: Problem Solving Approach,Jaypee.,‎Neeta Kulkarni‎,Paperback,2016,"الكتب الطبية,",Not found,‎1200‎ Pages‎,89,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489026.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489026.html
Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,انجليزي,https://www.jarir.com//jaypee-english-books-489034.html
Alagappan's Clinical Medicine for Dental Students,Jaypee.,‎Priya Verma Gupta‎,Paperback,2015,"الكتب الطبية,",Not found,‎500‎ Pages‎,59,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489036.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489036.html
Essentials of Physiology for Dental Students,Jaypee.,‎K. Sembulingam‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,89,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489038.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489038.html
Essential Pathology for Dental Students,Jaypee.,‎Harsh Mohan‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,79,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489039.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489039.html
Crowns in Pediatric Dentistry,Jaypee.,‎Prashant Babaji‎,Paperback,2015,"الكتب الطبية,",Not found,Not found,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489042.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489042.html
Textbook of Prosthodontics,Jaypee.,‎Deepak Nallaswamy Veeraiyan‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,139,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489044.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489044.html
Orthodontics,Jaypee.,‎Basavaraj Subhashchandra Phulari‎,Paperback,2017,"الكتب الطبية,",Not found,‎633‎ Pages‎,75,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489045.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489045.html
Short Textbook of Endodontics,Jaypee.,‎Aarti Daswani‎,Paperback,2016,"الكتب الطبية,",Not found,‎530‎ Pages‎,79,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489047.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489047.html
Complete Denture Prosthodontics,Jaypee.,‎Sujit Kumar Das‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,59,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489048.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489048.html
Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,انجليزي,https://www.jarir.com//jaypee-english-books-489051.html
Oral Surgery,Jaypee.,‎Priya Verma Gupta‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,79,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489052.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489052.html
Clinical Methods in Dental Office,Jaypee.,‎Santosh Patil‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,59,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489053.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489053.html
Oral Medicine & Radiology,Jaypee.,‎Priya Verma Gupta‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,79,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489058.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489058.html
Community Dentistry,Jaypee.,‎Priya Verma Gupta‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489059.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489059.html
Pedodontics,Jaypee.,‎Priya Verma Gupta‎,Paperback,2017,"الكتب الطبية,",Not found,Not found,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489060.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489060.html
Tips & Tricks in Dermatologic Practise,Jaypee.,‎Ranjan Raval‎,Paperback,2016,"الكتب الطبية,",Not found,‎154‎ Pages‎,59,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489062.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489062.html
Medical Dictionary,Jaypee.,‎UN Panda‎,Paperback,2015,"الكتب الطبية,",Not found,‎774‎ Pages‎,49,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489064.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489064.html
Hospital Administration and Management,Jaypee.,‎Joydeep Das Gupta‎,Paperback,2016,"الكتب الطبية,",Not found,‎236‎ Pages‎,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489065.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489065.html
Reality of Hospital Administration,Jaypee.,‎D. Rambabu‎,Paperback,2014,"الكتب الطبية,",Not found,Not found,35,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489066.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489066.html
Hospital Management from Service Sector Perspective,Jaypee.,‎Ashvini Arun Vora‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,59,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489068.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489068.html
Corporate Hospital,Jaypee.,‎Prafull Anunkant Naik‎,Paperback,2016,"الكتب الطبية,",Not found,Not found,59,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489073.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489073.html
Medicine,Jaypee.,‎Mudit Khanna‎,Paperback,2017,"الكتب الطبية,",Not found,‎1576‎ Pages‎,129,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489084.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489084.html
Neurosciences (PGMEE),Jaypee.,‎Nayil Khursheed‎,Paperback,2016,"الكتب الطبية,",Not found,‎278‎ Pages‎,69,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489085.jpg",انجليزي,https://www.jarir.com//jaypee-english-books-489085.html
